Municipio,Codigo_Postal,Tasa_paro,Densidad_población,N_empresas,Transacciones_inmobiliarias,Deuda_ayuntamientos,Saldo_migratorio,Renta_disponible_media
VILEÑA,9423,1.8013135281369816,-0.13332165822797995,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.004839775892193959
VILLADIEGO,9427,-0.5466528893098681,-0.1284416677413738,0.03907384213511346,0.026917459348353705,-0.05710129562071017,1.1069587115306116,-4.570746155607853
VILLAESCUSA DE ROA,9428,-0.6927570546847086,-0.1168658763545406,-0.06308736236483145,-0.10120964714980994,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
VILLAESCUSA LA SOMBRIA,9429,-0.7545556833811163,-0.14001745912820698,-0.06784457794108034,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VILLAESPASA,9430,1.8013135281369816,-0.1640769471086838,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.01426133615191378,-0.004839775892193959
VILLAFRANCA MONTES DE OCA,9431,0.3112799251235949,-0.15488440688972804,-0.10444540528084525,-0.08613586991473186,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
VILLAFRUELA,9432,-0.8613681280415743,-0.14308163920119224,-0.08048093181549146,-0.10120964714980994,-0.05720342591558636,-0.5608425456263482,-0.0048269764506630826
VILLAGALIJO,9433,1.2817472794671836,-0.1500044164031219,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.27329060473721717,-0.004839775892193959
VILLAGONZALO PEDERNALES,9434,-0.8304688136933702,1.341910814688144,0.0836727381624468,0.04952812520097082,-0.05720342591558636,-0.043249052025912414,2.2283171866817906
VILLAHOZ,9437,0.3170020203732625,-0.11448262518666319,-0.06463345742711234,-0.10874653576734898,-0.023296168016691262,1.0494483233527854,-0.0019727009888214153
VILLALBA DE DUERO,9438,0.03127873090653775,0.40370427160039896,-0.027586641127074117,-0.05598831544457571,-0.05720342591558636,0.30181327704104477,-0.0048141770091275505
VILLALBILLA DE BURGOS,9439,-0.6115033021394317,0.9621794619396749,0.04502036160542457,-0.05598831544457571,-0.03616458517109121,-0.6758633219820006,1.6561821501600529
VILLALBILLA DE GUMIEL,9440,1.3244722573313663,-0.14285466289948964,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.01426133615191378,-0.004839775892193959
VILLALDEMIRO,9441,-1.0597340966967101,-0.09609754474875166,-0.06234404743104256,-0.11628342438488802,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
VILLALMANZO,9442,-0.5123203178118638,0.017163629800851534,-0.03995540162532122,-0.10120964714980994,-0.05720342591558636,0.7618963824636543,-0.0048269764506630826
VILLAMAYOR DE LOS MONTES,9443,-0.851068356592173,-0.13661281460266783,-0.04848865706521767,-0.07859898129719282,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
VILLAMAYOR DE TREVIÑO,9444,-0.9643658425355871,-0.14103885248586873,-0.07560478584983635,-0.11628342438488802,-0.05720342591558636,-0.3308009929150434,-0.0048269764506630826
VILLAMBISTIA,9445,0.8476309865257511,-0.14160629324012527,-0.11553566409297547,-0.0936727585322709,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
VILLAMEDIANILLA,9446,1.9539027347947786,-0.16305555375102204,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
VILLAMIEL DE LA SIERRA,9447,0.10375860406899122,-0.15193371496759409,-0.1045346030728999,-0.0936727585322709,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
VILLANGOMEZ,9448,-0.6782610800522179,-0.11323425552729881,-0.054048652769958565,-0.0936727585322709,-0.05720342591558636,0.30181327704104477,-0.0048269764506630826
VILLANUEVA DE ARGAÑO,9449,-0.9086707821054911,-0.016428862851134988,-0.04783453992348345,-0.10874653576734898,-0.05720342591558636,0.18679250068539238,-0.0048269764506630826
VILLANUEVA DE CARAZO,9450,-0.10605155508547952,-0.14285466289948964,-0.10013417866486969,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VILLANUEVA DE GUMIEL,9451,0.9262144279545166,-0.04048835083161183,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,0.41683405339669716,-0.0048269764506630826
VILLANUEVA DE TEBA,9454,2.4879649580970677,-0.10744635983388223,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
VILLAQUIRAN DE LA PUEBLA,9455,-0.14038412658348376,-0.1323002648703182,-0.0978447686687999,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VILLAQUIRAN DE LOS INFANTES,9456,-0.7145010166334447,-0.04775159248609538,-0.05714084289452034,-0.08613586991473186,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA,9903,-0.21934904102889366,0.12248063379086327,0.437490646645958,0.8484383186601089,0.0074450507410419395,-3.8389346717624417,-1.4656016397203009
VILLARIEZO,9458,-0.8609866550249297,0.5849448485099342,0.12060062407307882,0.04952812520097082,-0.05720342591558636,1.6245522051310473,-0.004801377567596674
VILLASANDINO,9460,0.6187471765390558,-0.1341160752839391,-0.11553566409297547,-0.0936727585322709,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
VILLASUR DE HERREROS,9463,0.8586937040084414,-0.14648628372673142,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
VILLATUELDA,9464,-0.7873623628125427,-0.14864255859290623,-0.06873655586162701,-0.11628342438488802,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
VILLAVERDE DEL MONTE,9466,0.26283285200974454,-0.14274117474863832,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.3308009929150434,-0.004839775892193959
VILLAVERDE-MOGINA,9467,0.10604744216885813,-0.11777378156135107,-0.10373182294440791,-0.10874653576734898,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
VILLAYERNO MORQUILLAS,9471,1.3954262384272418,0.04633008456963712,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.24430288886321858,-0.004839775892193959
VILLAZOPEQUE,9472,-0.3898674794689818,-0.12946306109903555,-0.09038188673355946,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VILLEGAS,9473,-0.7831661596294532,-0.1382016487145861,-0.05505956107991145,-0.10120964714980994,-0.05720342591558636,0.30181327704104477,-0.0048269764506630826
VILLORUEBO,9476,1.152809399841345,-0.14977744010141927,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
VILORIA DE RIOJA,9424,-1.0597340966967101,-0.11777378156135107,-0.06029249821378524,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
VILVIESTRE DEL PINAR,9425,-0.5603859179090698,-0.0016754032404652484,-0.01563413699174877,-0.025840760974419563,-0.05720342591558636,0.359323665218871,-0.0048141770091275505
VIZCAINOS,9478,2.7549960697482123,-0.1343430515856417,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,0.01426133615191378,-0.004839775892193959
ZAEL,9480,-0.27962177765872354,-0.10903519394580051,-0.0785780455849919,-0.10874653576734898,-0.05720342591558636,0.30181327704104477,-0.0048269764506630826
ZARZOSA DE RIO PISUERGA,9482,2.1064919414525756,-0.14410303255885398,-0.11553566409297547,-0.10120964714980994,-0.055773601787319695,-0.1582698283815648,-0.004724580918397449
ZAZUAR,9483,-0.4306850922499425,-0.07578316574636791,-0.09035215413620791,-0.10874653576734898,-0.05720342591558636,-0.3308009929150434,-0.0048269764506630826
ZUÑEDA,9485,-1.0089981854829926,-0.12742027438371203,-0.05565421302694256,-0.10874653576734898,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
